Cusec,Cusec,Censo Total,Votos Totales,Votos Blancos,Votos Nulos,Votos Válidos,Primera fuerza,% PF,Segunda fuerza,% SF,Tercera fuerza,% TF,% PP,% PSOE,% MÁS MADRID,% Cs,% Podemos,% VOX,Izquierda,Derecha,Bloque Gana,PACMA,MÁS MADRID,PSOE,PH,ULEG,Cs,FE de las JONS,PCAS-TC,PUM+J,P-LIB,PP,PCTE,VOX,UPYD,PODEMOS-IU
2807917060,2807917060,634,353,1,4,349,PSOE,40.11,MÁS MADRID,24.36,PP,13.47,13.47,40.11,24.36,9.17,4.3,6.3,68.77,28.94,Izquierda,2,85,140,0,0,32,1,2,1,1,47,0,22,0,15
2807917061,2807917061,746,314,0,2,312,PSOE,43.59,Cs,14.74,MÁS MADRID,14.1,11.54,43.59,14.1,14.74,9.29,4.49,66.98,30.77,Izquierda,2,44,136,0,0,46,0,4,1,0,36,0,14,0,29
2807917062,2807917062,887,451,3,4,447,PSOE,39.82,PP,16.11,MÁS MADRID,15.88,16.11,39.82,15.88,9.4,9.4,7.61,65.1,33.12,Izquierda,4,71,178,0,0,42,0,0,0,0,72,0,34,1,42
2807917063,2807917063,639,370,2,1,369,PSOE,42.82,PP,17.89,MÁS MADRID,17.07,17.89,42.82,17.07,7.86,6.5,6.23,66.39,31.98,Izquierda,2,63,158,0,0,29,0,2,0,0,66,0,23,0,24
2807917064,2807917064,852,490,2,1,489,PSOE,43.97,PP,15.54,MÁS MADRID,14.93,15.54,43.97,14.93,12.27,6.95,4.09,65.85,31.9,Izquierda,1,73,215,0,0,60,2,1,0,0,76,2,20,3,34
2807917065,2807917065,756,423,1,2,421,PSOE,44.66,PP,17.1,Cs,14.49,17.1,44.66,11.4,14.49,4.75,5.46,60.81,37.05,Izquierda,4,48,188,0,0,61,2,2,0,0,72,0,23,0,20
2807917066,2807917066,686,313,2,2,311,PSOE,40.84,MÁS MADRID,21.54,PP,13.18,13.18,40.84,21.54,9.65,6.11,6.75,68.49,29.58,Izquierda,3,67,127,0,0,30,0,0,0,0,41,0,21,1,19
2807917068,2807917068,1209,608,7,5,603,PSOE,35.99,MÁS MADRID,24.05,Cs,10.78,10.78,35.99,24.05,10.78,8.79,6.97,68.83,28.53,Izquierda,7,145,217,0,1,65,0,1,0,0,65,0,42,0,53
2807917069,2807917069,972,574,1,0,574,PSOE,40.42,MÁS MADRID,16.9,Cs,14.81,13.76,40.42,16.9,14.81,4.7,5.4,62.02,33.97,Izquierda,12,97,232,0,0,85,9,0,1,0,79,0,31,0,27
2807917070,2807917070,1129,797,5,7,790,PSOE,35.19,PP,20.38,Cs,15.06,20.38,35.19,14.05,15.06,8.23,5.7,57.47,41.14,Izquierda,6,111,278,0,0,119,0,0,0,0,161,0,45,0,65
2807917071,2807917071,1392,912,5,6,906,PSOE,34.44,PP,22.41,MÁS MADRID,16,22.41,34.44,16,11.59,7.4,7.06,57.84,41.06,Izquierda,3,145,312,0,0,105,0,0,0,0,203,2,64,0,67
2807917072,2807917072,647,344,1,1,343,PSOE,41.98,MÁS MADRID,17.2,PP,11.95,11.95,41.98,17.2,10.2,5.25,11.08,64.43,33.23,Izquierda,4,59,144,0,0,35,1,0,1,1,41,0,38,0,18
2807917073,2807917073,673,414,3,5,409,PSOE,33.74,Empate MÁS MADRID - PP,18.58,Empate MÁS MADRID - PP,18.58,18.58,33.74,18.58,11.74,5.62,9.54,57.94,39.86,Izquierda,1,76,138,0,0,48,1,0,0,2,76,0,39,2,23
2807917074,2807917074,665,443,2,3,440,PSOE,33.41,PP,20.45,MÁS MADRID,17.95,20.45,33.41,17.95,12.5,6.82,7.73,58.18,40.68,Izquierda,2,79,147,0,0,55,1,0,0,0,90,0,34,0,30
2807917075,2807917075,1174,749,0,7,742,PSOE,35.98,PP,22.1,MÁS MADRID,15.5,22.1,35.98,15.5,14.15,5.39,6.2,56.87,42.45,Izquierda,5,115,267,0,0,105,0,0,0,0,164,0,46,0,40
2807917076,2807917076,923,659,3,3,656,PSOE,29.27,PP,26.52,Cs,16.62,26.52,29.27,12.04,16.62,6.1,8.08,47.41,51.22,Derecha,3,79,192,0,0,109,0,1,0,0,174,0,53,2,40
2807917078,2807917078,1076,766,3,7,759,PSOE,33.99,PP,27.8,Cs,13.31,27.8,33.99,11.07,13.31,4.74,7.91,49.8,49.02,Izquierda,3,84,258,1,0,101,0,0,0,0,211,0,60,2,36
2807917079,2807917079,634,410,5,3,407,PSOE,35.38,PP,23.34,MÁS MADRID,18.67,23.34,35.38,18.67,8.35,5.16,7.13,59.21,38.82,Izquierda,0,76,144,1,0,34,0,0,0,0,95,2,29,0,21
2807917080,2807917080,1555,1176,6,2,1174,PSOE,30.07,Cs,19.76,MÁS MADRID,18.99,14.99,30.07,18.99,19.76,7.92,6.56,56.98,41.31,Izquierda,6,223,353,0,0,232,2,0,3,1,176,1,77,1,93
2807917082,2807917082,1105,668,0,3,665,PSOE,33.38,PP,21.35,MÁS MADRID,15.04,21.35,33.38,15.04,14.14,6.32,7.67,54.74,43.16,Izquierda,8,100,222,0,0,94,0,1,2,0,142,2,51,1,42
2807917083,2807917083,950,550,0,2,548,PSOE,38.69,MÁS MADRID,19.89,Cs,14.6,12.59,38.69,19.89,14.6,6.39,7.12,64.97,34.31,Izquierda,2,109,212,1,0,80,0,0,0,1,69,0,39,0,35
2807917084,2807917084,657,391,4,0,391,PSOE,40.15,MÁS MADRID,19.18,PP,15.86,15.86,40.15,19.18,9.46,8.18,4.86,67.51,30.18,Izquierda,5,75,157,0,0,37,0,0,0,0,62,0,19,0,32
2807917085,2807917085,572,393,0,2,391,PP,33.76,PSOE,30.43,Cs,14.32,33.76,30.43,11.51,14.32,4.09,4.35,46.03,52.43,Derecha,3,45,119,0,1,56,0,2,0,0,132,0,17,0,16
2807917086,2807917086,569,390,2,2,388,PSOE,29.12,PP,25.52,Cs,15.72,25.52,29.12,11.34,15.72,6.44,10.57,46.9,51.81,Derecha,3,44,113,0,0,61,0,0,0,0,99,0,41,0,25
2807917087,2807917087,1179,767,7,1,766,PSOE,34.73,PP,23.37,Cs,14.49,23.37,34.73,13.97,14.49,4.57,6.79,53.27,44.65,Izquierda,5,107,266,0,2,111,0,0,0,0,179,1,52,1,35
2807917089,2807917089,841,532,2,3,529,PSOE,33.08,PP,21.17,MÁS MADRID,17.96,21.17,33.08,17.96,13.04,7.18,5.67,58.22,39.88,Izquierda,4,95,175,0,0,69,0,1,0,0,112,1,30,2,38
2807917090,2807917090,821,479,1,3,476,PSOE,27.1,PP,20.8,MÁS MADRID,18.28,20.8,27.1,18.28,17.44,5.88,8.61,51.26,46.85,Izquierda,4,87,129,2,0,83,0,0,1,0,99,0,41,1,28
2807917091,2807917091,761,440,2,0,440,PSOE,32.5,MÁS MADRID,20.68,PP,20.45,20.45,32.5,20.68,14.09,5.68,4.09,58.86,38.63,Izquierda,4,91,143,0,0,62,0,4,0,0,90,1,18,0,25
2807917092,2807917092,643,488,0,1,487,PSOE,24.23,PP,23,Cs,17.66,23,24.23,16.63,17.66,6.78,9.86,47.64,50.52,Derecha,6,81,118,0,0,86,0,1,1,0,112,0,48,1,33
2807917093,2807917093,562,422,4,2,420,PSOE,29.29,MÁS MADRID,18.33,Cs,16.9,14.76,29.29,18.33,16.9,11.19,6.9,58.81,38.56,Izquierda,6,77,123,0,1,71,0,0,0,0,62,0,29,0,47
2807917094,2807917094,577,360,1,0,360,PSOE,32.78,PP,22.22,MÁS MADRID,18.33,22.22,32.78,18.33,13.61,3.33,8.61,54.44,44.44,Izquierda,1,66,118,0,0,49,0,0,2,0,80,0,31,0,12
2807917095,2807917095,604,409,2,1,408,PSOE,34.31,PP,24.02,MÁS MADRID,15.2,24.02,34.31,15.2,10.78,5.39,8.33,54.9,43.13,Izquierda,3,62,140,0,0,44,1,1,0,1,98,0,34,0,22
2807917096,2807917096,1009,770,2,3,767,PSOE,33.38,Cs,20.99,MÁS MADRID,20.86,14.6,33.38,20.86,20.99,4.17,4.43,58.41,40.02,Izquierda,6,160,256,1,1,161,0,1,1,0,112,0,34,0,32
2807917097,2807917097,1313,969,5,6,963,PSOE,30.74,MÁS MADRID,20.77,Cs,18.9,17.45,30.74,20.77,18.9,4.47,6.02,55.98,42.37,Izquierda,7,200,296,1,0,182,0,0,1,0,168,0,58,2,43
2807917098,2807917098,837,429,0,0,429,MÁS MADRID,36.36,PSOE,31,Cs,9.32,7.23,31,36.36,9.32,7.69,7.69,75.05,24.24,Izquierda,2,156,133,0,1,40,0,0,0,0,31,0,33,0,33
2807917099,2807917099,689,492,3,0,492,PSOE,30.49,MÁS MADRID,26.83,Cs,15.04,8.33,30.49,26.83,15.04,10.37,7.52,67.69,30.89,Izquierda,2,132,150,0,0,74,1,0,1,0,41,0,37,0,51
2807917100,2807917100,671,328,2,2,326,PSOE,39.88,MÁS MADRID,18.4,Cs,14.11,13.5,39.88,18.4,14.11,4.6,7.67,62.88,35.28,Izquierda,1,60,130,0,0,46,1,1,1,0,44,0,25,0,15
2807917101,2807917101,1269,778,3,4,774,PSOE,39.66,MÁS MADRID,20.67,Cs,14.08,8.79,39.66,20.67,14.08,10.34,4.91,70.67,27.78,Izquierda,5,160,307,0,1,109,0,0,0,0,68,0,38,3,80
2807917102,2807917102,1049,794,0,5,789,PSOE,31.43,PP,20.53,MÁS MADRID,20.03,20.53,31.43,20.03,13.94,6.08,7.35,57.54,41.82,Izquierda,2,158,248,0,0,110,0,1,0,0,162,2,58,0,48
2807917103,2807917103,1641,1147,13,2,1145,PSOE,32.58,MÁS MADRID,20.35,Cs,18.78,12.31,32.58,20.35,18.78,6.29,6.38,59.22,37.47,Izquierda,14,233,373,0,2,215,1,5,0,0,141,0,73,3,72
2807917104,2807917104,1528,971,7,0,971,PSOE,30.48,MÁS MADRID,22.55,Cs,16.79,13.8,30.48,22.55,16.79,7.52,6.8,60.55,37.39,Izquierda,5,219,296,0,1,163,0,1,1,0,134,3,66,2,73
2807917105,2807917105,1182,839,1,4,835,PSOE,31.86,MÁS MADRID,21.56,Cs,19.04,12.81,31.86,21.56,19.04,6.35,6.11,59.77,37.96,Izquierda,7,180,266,1,0,159,1,2,3,1,107,3,51,0,53
2807917106,2807917106,1864,1228,5,9,1219,PSOE,29.2,MÁS MADRID,21.66,Cs,17.97,10.58,29.2,21.66,17.97,8.53,9.68,59.39,38.23,Izquierda,12,264,356,0,0,219,4,3,3,2,129,0,118,0,104
2807917107,2807917107,1669,1177,4,2,1175,PSOE,31.23,MÁS MADRID,21.96,Cs,21.28,7.74,31.23,21.96,21.28,7.57,7.91,60.76,36.93,Izquierda,16,258,367,0,0,250,2,0,0,1,91,1,93,3,89
2807917108,2807917108,1106,802,5,3,799,PSOE,32.92,Cs,23.03,MÁS MADRID,19.02,12.02,32.92,19.02,23.03,6.26,5.01,58.2,40.06,Izquierda,3,152,263,0,1,184,2,0,1,1,96,0,40,1,50
2807917109,2807917109,859,533,0,1,532,PSOE,36.09,MÁS MADRID,25.38,Cs,12.41,8.83,36.09,25.38,12.41,9.96,6.58,71.43,27.82,Izquierda,2,135,192,1,1,66,0,0,0,0,47,0,35,0,53
2807917110,2807917110,1347,1013,4,4,1009,PSOE,29.44,MÁS MADRID,23.89,Cs,23.49,9.32,29.44,23.89,23.49,6.14,6.14,59.47,38.95,Izquierda,9,241,297,0,0,237,0,1,1,0,94,1,62,0,62
2807917111,2807917111,2183,1256,6,6,1250,PSOE,27.36,MÁS MADRID,25.44,Cs,20.08,5.76,27.36,25.44,20.08,8.8,10.48,61.6,36.32,Izquierda,13,318,342,2,0,251,0,0,1,0,72,3,131,1,110
2807917112,2807917112,1379,1063,8,3,1060,PSOE,30,Cs,23.58,MÁS MADRID,20.75,12.74,30,20.75,23.58,5.38,5.75,56.13,42.07,Izquierda,4,220,318,0,1,250,2,0,0,0,135,0,61,4,57
2807917113,2807917113,1626,1260,5,3,1257,PSOE,33.41,MÁS MADRID,20.45,Cs,18.7,14.16,33.41,20.45,18.7,5.89,5.41,59.75,38.27,Izquierda,10,257,420,1,1,235,1,0,3,0,178,1,68,3,74
2807917114,2807917114,1084,741,4,2,739,PSOE,28.82,MÁS MADRID,26.25,Cs,20.43,7.44,28.82,26.25,20.43,7.58,6.9,62.65,34.77,Izquierda,12,194,213,0,0,151,0,0,0,0,55,2,51,1,56
2807917115,2807917115,777,580,2,0,580,PSOE,27.24,Cs,26.9,MÁS MADRID,24.31,7.24,27.24,24.31,26.9,4.66,7.76,56.21,41.9,Izquierda,4,141,158,0,0,156,2,0,2,0,42,0,45,1,27
2807917116,2807917116,981,723,3,2,721,PSOE,31.21,MÁS MADRID,24.55,Cs,14.84,12.34,31.21,24.55,14.84,8.04,7.35,63.8,34.53,Izquierda,0,177,225,0,0,107,1,2,0,0,89,4,53,2,58
2807918002,2807918002,1034,645,2,7,638,PSOE,37.46,MÁS MADRID,22.41,PP,12.23,12.23,37.46,22.41,10.97,10.66,5.33,70.53,28.53,Izquierda,4,143,239,0,0,70,0,0,0,0,78,0,34,0,68
2807918003,2807918003,615,375,0,1,374,PSOE,36.9,MÁS MADRID,22.99,PP,14.97,14.97,36.9,22.99,13.37,7.22,3.48,67.11,31.82,Izquierda,1,86,138,0,0,50,1,1,0,0,56,1,13,0,27
2807918004,2807918004,881,509,0,0,509,PSOE,28.68,MÁS MADRID,24.36,PP,15.32,15.32,28.68,24.36,14.73,9.63,4.91,62.67,34.96,Izquierda,7,124,146,1,0,75,0,0,1,1,78,2,25,0,49
2807918005,2807918005,755,443,0,2,441,PSOE,39.68,MÁS MADRID,22.45,PP,12.02,12.02,39.68,22.45,11.79,7.94,5.22,70.07,29.03,Izquierda,1,99,175,0,0,52,3,0,0,0,53,0,23,0,35
2807918006,2807918006,749,428,0,1,427,PSOE,32.32,MÁS MADRID,24.12,PP,15.22,15.22,32.32,24.12,14.99,5.62,6.32,62.06,36.53,Izquierda,5,103,138,0,0,64,0,0,1,0,65,0,27,0,24
2807918007,2807918007,660,417,0,2,415,PSOE,33.49,MÁS MADRID,23.86,PP,17.35,17.35,33.49,23.86,12.29,6.02,5.78,63.37,35.42,Izquierda,3,99,139,0,0,51,0,0,1,1,72,0,24,0,25
2807918008,2807918008,808,523,3,3,520,PSOE,32.88,MÁS MADRID,22.12,PP,14.62,14.62,32.88,22.12,14.04,8.65,5.96,63.65,34.62,Izquierda,1,115,171,1,0,73,0,1,0,0,76,1,31,2,45
2807918009,2807918009,1096,633,0,1,632,PSOE,36.39,MÁS MADRID,20.41,PP,13.61,13.61,36.39,20.41,10.92,10.92,6.17,67.72,30.7,Izquierda,6,129,230,0,0,69,0,0,1,0,86,2,39,1,69
2807918010,2807918010,728,340,0,2,338,PSOE,44.38,MÁS MADRID,20.41,PP,13.02,13.02,44.38,20.41,10.36,4.14,3.55,68.93,26.93,Izquierda,8,69,150,0,0,35,3,1,1,0,44,1,12,0,14
2807918011,2807918011,864,495,3,3,492,PSOE,32.72,MÁS MADRID,22.36,PP,16.67,16.67,32.72,22.36,11.79,7.93,7.11,63.01,35.57,Izquierda,3,110,161,0,0,58,0,0,1,0,82,0,35,0,39
2807918012,2807918012,1162,692,3,0,692,PSOE,35.12,MÁS MADRID,21.1,Cs,15.61,11.99,35.12,21.1,15.61,8.53,5.78,64.75,33.38,Izquierda,7,146,243,1,0,108,0,0,1,1,83,0,40,0,59
2807918013,2807918013,823,500,1,3,497,PSOE,40.85,MÁS MADRID,16.9,PP,13.28,13.28,40.85,16.9,11.87,8.45,6.84,66.2,31.99,Izquierda,3,84,203,1,0,59,0,1,2,0,66,0,34,1,42
2807918014,2807918014,971,588,0,6,582,PSOE,32.99,MÁS MADRID,22.68,PP,15.98,15.98,32.99,22.68,13.06,8.59,6.01,64.26,35.05,Izquierda,2,132,192,0,0,76,0,0,0,0,93,1,35,1,50
2807918015,2807918015,762,440,0,2,438,PSOE,36.3,MÁS MADRID,19.63,Cs,14.16,13.01,36.3,19.63,14.16,10.5,5.48,66.43,32.65,Izquierda,2,86,159,0,0,62,0,1,1,0,57,0,24,0,46
2807918016,2807918016,861,465,3,3,462,PSOE,33.55,MÁS MADRID,26.84,PP,13.64,13.64,33.55,26.84,8.44,7.58,6.71,67.97,28.79,Izquierda,6,124,155,0,1,39,0,1,1,0,63,0,31,3,35
2807918017,2807918017,819,463,3,2,461,PSOE,34.92,MÁS MADRID,23.21,Cs,14.53,8.89,34.92,23.21,14.53,9.11,6.51,67.24,29.93,Izquierda,4,107,161,0,0,67,0,2,4,0,41,0,30,0,42
2807918018,2807918018,1305,782,3,6,776,PSOE,31.06,MÁS MADRID,25,Cs,18.04,12.76,31.06,25,18.04,5.67,5.8,61.73,36.6,Izquierda,4,194,241,0,0,140,0,0,0,0,99,6,45,0,44
2807918019,2807918019,1248,792,1,3,789,MÁS MADRID,34.22,PSOE,25.48,Cs,15.21,9.13,25.48,34.22,15.21,8.24,5.96,67.94,30.3,Izquierda,8,270,201,1,0,120,0,0,2,0,72,1,47,1,65
2807918020,2807918020,1165,836,6,4,832,PSOE,31.01,MÁS MADRID,25.48,Cs,17.07,14.42,31.01,25.48,17.07,5.53,4.81,62.02,36.3,Izquierda,6,212,258,0,0,142,0,0,0,0,120,1,40,1,46
2807918021,2807918021,870,652,2,4,648,PSOE,35.8,MÁS MADRID,22.53,PP,16.05,16.05,35.8,22.53,11.57,8.18,4.32,66.51,31.94,Izquierda,5,146,232,0,0,75,0,0,0,0,104,2,28,1,53
2807918022,2807918022,980,562,3,5,557,PSOE,41.11,MÁS MADRID,23.88,Cs,11.85,10.41,41.11,23.88,11.85,6.46,3.23,71.45,25.49,Izquierda,8,133,229,0,0,66,0,3,0,1,58,2,18,0,36
2807918023,2807918023,924,592,3,3,589,PSOE,37.18,MÁS MADRID,23.09,Cs,15.79,9.51,37.18,23.09,15.79,6.79,5.6,67.06,30.9,Izquierda,6,136,219,2,0,93,0,0,1,0,56,0,33,0,40
2807918024,2807918024,769,526,11,3,523,PSOE,38.05,MÁS MADRID,19.31,Cs,13.96,12.43,38.05,19.31,13.96,8.22,5.16,65.58,31.55,Izquierda,3,101,199,0,0,73,0,0,0,0,65,0,27,1,43
2807918025,2807918025,1342,1004,10,4,1000,PSOE,31.8,MÁS MADRID,23.7,Cs,15.8,11.2,31.8,23.7,15.8,9.9,5.9,65.4,32.9,Izquierda,3,237,318,0,1,158,0,0,0,0,112,1,59,2,99
2807918026,2807918026,1264,658,3,2,656,PSOE,45.27,MÁS MADRID,21.34,Cs,8.84,8.54,45.27,21.34,8.84,7.62,6.86,74.23,24.24,Izquierda,2,140,297,1,0,58,1,0,3,0,56,0,45,0,50
2807918027,2807918027,1329,890,8,5,885,PSOE,35.14,MÁS MADRID,20.68,Cs,17.97,10.4,35.14,20.68,17.97,7.8,6.1,63.62,34.47,Izquierda,7,183,311,0,0,159,0,0,0,1,92,0,54,1,69
2807918028,2807918028,1573,1186,10,10,1176,PSOE,31.29,PP,18.96,MÁS MADRID,18.71,18.96,31.29,18.71,17.94,5.44,6.46,55.44,43.36,Izquierda,3,220,368,1,0,211,0,0,0,0,223,0,76,0,64
2807918029,2807918029,916,702,3,5,697,PSOE,36.73,MÁS MADRID,18.51,Cs,18.36,13.34,36.73,18.51,18.36,5.45,6.17,60.69,37.87,Izquierda,5,129,256,0,0,128,0,0,1,0,93,1,43,0,38
2807918030,2807918030,626,465,2,3,462,PSOE,29.22,PP,23.16,MÁS MADRID,18.4,23.16,29.22,18.4,15.8,6.28,6.71,53.9,45.67,Izquierda,0,85,135,0,0,73,0,0,0,0,107,0,31,0,29
2807918031,2807918031,853,635,1,0,635,PSOE,28.35,PP,20.79,Cs,19.69,20.79,28.35,15.28,19.69,3.15,11.18,46.78,51.66,Derecha,9,97,180,0,0,125,0,0,0,0,132,0,71,0,20
2807918032,2807918032,1071,773,0,2,771,PSOE,29.83,PP,23.35,Cs,19.97,23.35,29.83,15.3,19.97,4.8,6.36,49.93,49.68,Izquierda,2,118,230,0,0,154,0,0,1,0,180,0,49,0,37
2807918033,2807918033,985,735,0,3,732,PSOE,26.91,PP,26.23,MÁS MADRID,18.03,26.23,26.91,18.03,17.62,4.92,5.6,49.86,49.45,Izquierda,3,132,197,0,0,129,0,1,0,0,192,0,41,1,36
2807918034,2807918034,1018,728,2,2,726,PSOE,31.4,PP,19.42,MÁS MADRID,18.87,19.42,31.4,18.87,14.33,6.89,6.89,57.16,40.64,Izquierda,7,137,228,0,0,104,1,0,2,2,141,2,50,0,50
2807918035,2807918035,694,484,3,2,482,PSOE,31.54,Cs,21.78,PP,21.37,21.37,31.54,13.28,21.78,4.15,6.22,48.97,49.37,Derecha,1,64,152,1,0,105,0,0,2,1,103,0,30,0,20
2807918036,2807918036,1067,768,2,3,765,PSOE,31.11,Cs,19.48,PP,18.95,18.95,31.11,16.47,19.48,6.54,6.27,54.12,44.7,Izquierda,4,126,238,0,0,149,0,1,0,1,145,1,48,0,50
2807918037,2807918037,761,470,2,4,466,PSOE,31.76,MÁS MADRID,23.61,PP,18.45,18.45,31.76,23.61,13.73,6.44,4.94,61.81,37.12,Izquierda,1,110,148,0,0,64,0,2,0,0,86,0,23,0,30
2807918038,2807918038,773,372,1,3,369,PSOE,44.44,MÁS MADRID,21.95,Cs,10.57,7.86,44.44,21.95,10.57,4.88,8.13,71.27,26.56,Izquierda,6,81,164,1,0,39,0,0,0,0,29,0,30,0,18
2807918039,2807918039,1190,915,3,4,911,PSOE,33.37,MÁS MADRID,21.73,Cs,19.21,16.47,33.37,21.73,19.21,4.17,4.28,59.27,39.96,Izquierda,1,198,304,0,0,175,1,1,1,0,150,0,39,0,38
2807918040,2807918040,1686,1304,4,0,1304,PSOE,27.3,Cs,20.86,PP,20.09,20.09,27.3,16.64,20.86,4.22,9.05,48.16,50,Derecha,15,217,356,0,0,272,1,0,0,1,262,3,118,0,55
2807918041,2807918041,982,671,1,5,666,PSOE,26.88,Cs,21.62,PP,20.57,20.57,26.88,14.41,21.62,6.16,9.61,47.45,51.8,Derecha,3,96,179,0,0,144,0,0,1,0,137,0,64,0,41
2807918042,2807918042,1412,795,4,3,792,PSOE,33.08,MÁS MADRID,31.31,Cs,12.37,5.3,33.08,31.31,12.37,11.11,5.05,75.5,22.72,Izquierda,9,248,262,0,0,98,1,0,0,0,42,0,40,0,88
2807918043,2807918043,1430,915,1,8,907,MÁS MADRID,30.76,PSOE,29.88,Cs,14.99,7.39,29.88,30.76,14.99,7.94,5.51,68.58,27.89,Izquierda,24,279,271,0,0,136,2,0,0,0,67,5,50,0,72
2807918044,2807918044,1186,927,7,5,922,PSOE,29.28,Cs,20.28,MÁS MADRID,19.52,15.29,29.28,19.52,20.28,5.64,8.03,54.44,43.6,Izquierda,8,180,270,0,0,187,1,0,1,0,141,1,74,0,52
2807918045,2807918045,1472,69,0,1,68,PSOE,41.18,Empate MÁS MADRID - VOX,14.71,Empate MÁS MADRID - VOX,14.71,7.35,41.18,14.71,8.82,5.88,14.71,61.77,30.88,Izquierda,4,10,28,0,0,6,0,0,0,1,5,0,10,0,4
2807918046,2807918046,897,458,0,2,456,PSOE,28.51,MÁS MADRID,27.85,Cs,17.76,7.89,28.51,27.85,17.76,10.96,5.48,67.32,31.13,Izquierda,6,127,130,0,0,81,0,0,0,0,36,0,25,1,50
2807918047,2807918047,924,548,3,1,547,MÁS MADRID,30.71,PSOE,28.15,Cs,20.29,6.4,28.15,30.71,20.29,6.4,6.03,65.26,32.72,Izquierda,8,168,154,0,0,111,0,0,0,0,35,0,33,0,35
2807918048,2807918048,1155,872,2,7,865,PSOE,28.55,Cs,22.66,MÁS MADRID,19.54,16.88,28.55,19.54,22.66,5.32,6.13,53.41,45.67,Izquierda,5,169,247,0,0,196,0,0,0,0,146,0,53,1,46
2807918049,2807918049,1970,1565,12,3,1562,PSOE,29,Cs,23.69,MÁS MADRID,20.93,9.86,29,20.93,23.69,7.55,6.85,57.48,40.4,Izquierda,12,327,453,1,1,370,0,0,1,2,154,1,107,3,118
2807918050,2807918050,1331,949,7,1,948,MÁS MADRID,31.96,PSOE,24.16,Cs,20.36,7.28,24.16,31.96,20.36,7.7,6.65,63.82,34.29,Izquierda,6,303,229,0,0,193,2,0,2,0,69,0,63,1,73
2807918051,2807918051,1024,734,5,3,731,MÁS MADRID,26.81,PSOE,25.85,Cs,22.85,10.94,25.85,26.81,22.85,4.24,6.43,56.9,40.22,Izquierda,12,196,189,0,0,167,0,1,0,1,80,1,47,1,31
2807918052,2807918052,2036,1314,6,7,1307,PSOE,26.01,Cs,24.25,MÁS MADRID,22.8,9.03,26.01,22.8,24.25,6.81,8.72,55.62,42,Izquierda,14,298,340,1,0,317,2,2,2,0,118,1,114,3,89
2807918053,2807918053,1429,1019,3,4,1015,MÁS MADRID,29.16,PSOE,24.33,Cs,21.97,7.88,24.33,29.16,21.97,7.39,7.19,60.88,37.04,Izquierda,10,296,247,1,0,223,1,2,1,0,80,0,73,3,75
2807918054,2807918054,1754,1338,13,11,1327,PSOE,28.18,Cs,24.57,MÁS MADRID,23.59,9.57,28.18,23.59,24.57,5.65,6.63,57.42,40.77,Izquierda,8,313,374,0,0,326,0,0,2,0,127,0,88,1,75
2807918055,2807918055,1168,793,4,2,791,PSOE,25.79,Cs,23.39,MÁS MADRID,23.01,11.13,25.79,23.01,23.39,7.08,8.22,55.88,42.74,Izquierda,3,182,204,0,2,185,0,0,1,0,88,1,65,0,56
2807918056,2807918056,1156,845,2,6,839,MÁS MADRID,28.13,PSOE,25.74,Cs,19.79,9.89,25.74,28.13,19.79,9.3,6.67,63.17,36.35,Izquierda,1,236,216,0,0,166,0,0,1,0,83,0,56,0,78
2807918057,2807918057,1616,1066,2,5,1061,Cs,27.33,MÁS MADRID,23.85,PSOE,22.24,10.93,22.24,23.85,27.33,5.66,8.58,51.75,46.84,Izquierda,11,253,236,0,0,290,0,0,0,0,116,0,91,2,60
2807918058,2807918058,1515,979,3,4,975,PSOE,28.1,MÁS MADRID,22.67,Cs,21.64,11.38,28.1,22.67,21.64,8,6.56,58.77,39.58,Izquierda,11,221,274,0,0,211,0,0,1,1,111,0,64,0,78
2807918059,2807918059,1588,1027,6,5,1022,PSOE,30.23,MÁS MADRID,25.83,Cs,19.08,8.12,30.23,25.83,19.08,8.12,6.07,64.18,33.27,Izquierda,11,264,309,3,0,195,0,0,1,0,83,1,62,4,83
2807918060,2807918060,1828,1299,5,4,1295,MÁS MADRID,26.49,Cs,24.25,PSOE,23.4,9.73,23.4,26.49,24.25,8.03,6.41,57.92,40.39,Izquierda,15,343,303,0,0,314,0,1,0,0,126,0,83,1,104
2807918061,2807918061,1926,1409,4,1,1408,Cs,29.4,PSOE,22.16,MÁS MADRID,21.59,12.36,22.16,21.59,29.4,6.32,7.17,50.07,48.93,Izquierda,7,304,312,0,0,414,0,0,1,0,174,0,101,2,89
2807918062,2807918062,1159,774,4,3,771,MÁS MADRID,30.35,Cs,25.68,PSOE,21.4,8.43,21.4,30.35,25.68,5.45,6.61,57.2,40.72,Izquierda,8,234,165,0,0,198,0,0,1,0,65,1,51,2,42
2807918063,2807918063,1849,1306,12,1,1305,MÁS MADRID,30.11,PSOE,24.67,Cs,18.08,9.73,24.67,30.11,18.08,8.05,6.74,62.83,34.55,Izquierda,11,393,322,0,0,236,5,0,0,1,127,1,88,4,105
2807918064,2807918064,1306,824,1,2,822,MÁS MADRID,31.14,PSOE,25.79,Cs,19.1,7.42,25.79,31.14,19.1,8.64,5.84,65.57,32.36,Izquierda,10,256,212,2,0,157,1,0,0,0,61,2,48,1,71
