cusec;Codmun;Municipio;Provincia;RMH 2018;RMP 2018
2807904075;28079;Madrid;Madrid;65044;23320
2807904076;28079;Madrid;Madrid;76137;24944
2807904077;28079;Madrid;Madrid;72237;24992
2807904078;28079;Madrid;Madrid;74765;25400
2807904079;28079;Madrid;Madrid;69076;23701
2807904080;28079;Madrid;Madrid;80854;26772
2807904081;28079;Madrid;Madrid;74265;25670
2807904082;28079;Madrid;Madrid;57026;21890
2807904083;28079;Madrid;Madrid;53155;19960
2807904084;28079;Madrid;Madrid;52452;20300
2807904085;28079;Madrid;Madrid;42879;18933
2807904086;28079;Madrid;Madrid;42938;20239
2807904087;28079;Madrid;Madrid;42363;19997
2807904088;28079;Madrid;Madrid;45377;21602
2807904089;28079;Madrid;Madrid;39516;18393
2807904090;28079;Madrid;Madrid;40597;19248
2807904091;28079;Madrid;Madrid;34009;17133
2807904092;28079;Madrid;Madrid;41821;20575
2807904093;28079;Madrid;Madrid;36463;16173
2807904094;28079;Madrid;Madrid;51355;21793
2807904095;28079;Madrid;Madrid;40324;19607
2807904096;28079;Madrid;Madrid;59916;23691
2807904097;28079;Madrid;Madrid;76413;30914
2807904098;28079;Madrid;Madrid;73882;28612
2807904099;28079;Madrid;Madrid;47216;20109
2807904100;28079;Madrid;Madrid;60874;24510
2807904101;28079;Madrid;Madrid;38506;19441
2807904102;28079;Madrid;Madrid;44324;21035
2807904103;28079;Madrid;Madrid;44432;22082
2807904104;28079;Madrid;Madrid;45110;20293
2807904105;28079;Madrid;Madrid;52941;23476
2807904106;28079;Madrid;Madrid;40451;19117
2807904107;28079;Madrid;Madrid;65308;27478
2807904108;28079;Madrid;Madrid;43664;19780
2807904109;28079;Madrid;Madrid;57305;23454
2807904110;28079;Madrid;Madrid;57747;24831
2807904111;28079;Madrid;Madrid;64492;24762
2807904112;28079;Madrid;Madrid;60356;27191
2807904113;28079;Madrid;Madrid;62823;27726
2807904114;28079;Madrid;Madrid;91933;32242
2807904115;28079;Madrid;Madrid;91933;32242
2807904116;28079;Madrid;Madrid;91933;32242
2807904117;28079;Madrid;Madrid;91933;32242
2807904118;28079;Madrid;Madrid;91933;32242
2807904119;28079;Madrid;Madrid;91582;32242
2807904120;28079;Madrid;Madrid;91933;32242
2807904121;28079;Madrid;Madrid;84732;31910
2807904123;28079;Madrid;Madrid;64513;27796
2807904124;28079;Madrid;Madrid;85596;32242
2807904126;28079;Madrid;Madrid;76077;30128
2807904127;28079;Madrid;Madrid;71816;30913
2807904128;28079;Madrid;Madrid;42581;19157
2807904129;28079;Madrid;Madrid;79080;32242
2807904130;28079;Madrid;Madrid;88364;32242
2807904131;28079;Madrid;Madrid;51177;21765
2807905001;28079;Madrid;Madrid;91933;32242
2807905002;28079;Madrid;Madrid;91933;32242
2807905003;28079;Madrid;Madrid;91933;32242
2807905004;28079;Madrid;Madrid;91933;32242
2807905005;28079;Madrid;Madrid;91933;32242
2807905006;28079;Madrid;Madrid;91933;32242
2807905007;28079;Madrid;Madrid;91933;32242
2807905008;28079;Madrid;Madrid;91933;32242
2807905009;28079;Madrid;Madrid;50598;17718
2807905010;28079;Madrid;Madrid;67276;29831
2807905011;28079;Madrid;Madrid;51711;23030
2807905012;28079;Madrid;Madrid;52859;23047
2807905013;28079;Madrid;Madrid;65083;27403
2807905014;28079;Madrid;Madrid;40909;17132
2807905015;28079;Madrid;Madrid;43626;21813
2807905016;28079;Madrid;Madrid;36010;17542
2807905017;28079;Madrid;Madrid;37018;17435
2807905018;28079;Madrid;Madrid;35186;16350
2807905019;28079;Madrid;Madrid;40745;18604
2807905020;28079;Madrid;Madrid;43182;18214
2807905021;28079;Madrid;Madrid;36591;15196
2807905022;28079;Madrid;Madrid;41345;17123
2807905023;28079;Madrid;Madrid;53295;22060
2807905024;28079;Madrid;Madrid;43741;18850
2807905025;28079;Madrid;Madrid;45724;18815
2807905026;28079;Madrid;Madrid;44636;20126
2807905027;28079;Madrid;Madrid;42024;18576
2807905028;28079;Madrid;Madrid;39228;16859
2807905029;28079;Madrid;Madrid;34575;15606
2807905030;28079;Madrid;Madrid;34636;16078
2807905031;28079;Madrid;Madrid;47766;19068
2807905032;28079;Madrid;Madrid;39214;17922
2807905033;28079;Madrid;Madrid;53774;22685
2807905034;28079;Madrid;Madrid;50608;23085
2807905035;28079;Madrid;Madrid;52298;21689
2807905036;28079;Madrid;Madrid;59675;25435
2807905037;28079;Madrid;Madrid;68228;26857
2807905038;28079;Madrid;Madrid;81509;26645
2807905039;28079;Madrid;Madrid;68007;30083
2807905040;28079;Madrid;Madrid;41763;18183
2807905041;28079;Madrid;Madrid;36164;14856
2807905042;28079;Madrid;Madrid;40122;17940
2807905043;28079;Madrid;Madrid;59933;26785
2807905044;28079;Madrid;Madrid;37218;17945
2807905045;28079;Madrid;Madrid;38765;16942
2807905046;28079;Madrid;Madrid;39718;17457
2807905047;28079;Madrid;Madrid;39690;17449
2807905048;28079;Madrid;Madrid;45987;19365
2807905049;28079;Madrid;Madrid;62358;24747
2807905051;28079;Madrid;Madrid;58803;23428
2807905052;28079;Madrid;Madrid;71190;26595
2807905053;28079;Madrid;Madrid;91933;30685
2807905054;28079;Madrid;Madrid;78902;30394
2807905055;28079;Madrid;Madrid;57167;22542
2807905056;28079;Madrid;Madrid;47959;20161
2807905057;28079;Madrid;Madrid;46700;20195
2807905058;28079;Madrid;Madrid;50171;21337
2807905059;28079;Madrid;Madrid;41893;18424
2807905060;28079;Madrid;Madrid;47178;20735
2807905061;28079;Madrid;Madrid;78114;29961
2807905062;28079;Madrid;Madrid;76478;29308
2807905063;28079;Madrid;Madrid;85455;27656
2807905064;28079;Madrid;Madrid;90825;32242
2807905065;28079;Madrid;Madrid;50414;23810
2807905066;28079;Madrid;Madrid;91933;32242
2807905067;28079;Madrid;Madrid;86437;31853
2807905068;28079;Madrid;Madrid;91933;32242
2807905069;28079;Madrid;Madrid;91933;32242
2807905070;28079;Madrid;Madrid;78637;32242
2807905072;28079;Madrid;Madrid;72608;31105
2807905073;28079;Madrid;Madrid;91933;32242
2807905074;28079;Madrid;Madrid;91933;32242
2807905075;28079;Madrid;Madrid;91933;32242
2807905076;28079;Madrid;Madrid;91933;32242
2807905077;28079;Madrid;Madrid;91933;32242
2807905078;28079;Madrid;Madrid;91933;32242
2807905079;28079;Madrid;Madrid;56783;24257
2807905080;28079;Madrid;Madrid;45870;19828
2807905081;28079;Madrid;Madrid;72652;26540
2807905082;28079;Madrid;Madrid;91933;32242
2807905083;28079;Madrid;Madrid;58452;21792
2807905084;28079;Madrid;Madrid;72652;26796
2807905085;28079;Madrid;Madrid;91752;32242
2807905086;28079;Madrid;Madrid;42477;20995
2807905087;28079;Madrid;Madrid;53792;22579
2807905088;28079;Madrid;Madrid;59415;22683
2807905089;28079;Madrid;Madrid;71431;27565
2807905090;28079;Madrid;Madrid;44534;20020
2807905091;28079;Madrid;Madrid;46500;19329
2807905092;28079;Madrid;Madrid;30546;14897
2807905094;28079;Madrid;Madrid;49690;21904
2807905095;28079;Madrid;Madrid;72054;27835
2807905096;28079;Madrid;Madrid;45365;20560
2807905097;28079;Madrid;Madrid;67744;29444
2807905098;28079;Madrid;Madrid;41469;18808
2807905099;28079;Madrid;Madrid;57108;22255
2807905100;28079;Madrid;Madrid;91933;29692
2807905101;28079;Madrid;Madrid;62789;22213
2807905102;28079;Madrid;Madrid;67237;28155
2807905103;28079;Madrid;Madrid;69266;23604
2807905104;28079;Madrid;Madrid;89289;30221
2807906001;28079;Madrid;Madrid;36298;14674
2807906002;28079;Madrid;Madrid;33234;14238
2807906003;28079;Madrid;Madrid;31629;14315
2807906004;28079;Madrid;Madrid;30547;12193
2807906005;28079;Madrid;Madrid;29932;11197
2807906006;28079;Madrid;Madrid;30750;11535
2807906007;28079;Madrid;Madrid;32288;13639
2807906008;28079;Madrid;Madrid;30830;13116
2807906009;28079;Madrid;Madrid;38333;15484
2807906010;28079;Madrid;Madrid;46966;19698
2807906011;28079;Madrid;Madrid;33480;12965
2807906012;28079;Madrid;Madrid;31703;12526
2807906013;28079;Madrid;Madrid;29520;11691
2807906014;28079;Madrid;Madrid;33923;14216
2807906015;28079;Madrid;Madrid;27981;10946
2807906016;28079;Madrid;Madrid;29678;11472
2807906017;28079;Madrid;Madrid;27198;11580
2807906018;28079;Madrid;Madrid;31319;12541
2807906019;28079;Madrid;Madrid;26977;10147
2807906021;28079;Madrid;Madrid;28930;11488
2807906023;28079;Madrid;Madrid;43875;16658
2807906024;28079;Madrid;Madrid;38322;19106
2807906025;28079;Madrid;Madrid;31811;13570
2807906026;28079;Madrid;Madrid;39328;17967
2807906027;28079;Madrid;Madrid;52132;24915
2807906028;28079;Madrid;Madrid;81220;30537
2807906029;28079;Madrid;Madrid;51247;27663
2807906031;28079;Madrid;Madrid;58331;23587
2807906032;28079;Madrid;Madrid;32484;15334
2807906033;28079;Madrid;Madrid;34220;13791
2807906034;28079;Madrid;Madrid;33158;14939
2807906035;28079;Madrid;Madrid;31828;12828
2807906036;28079;Madrid;Madrid;32273;14086
2807906037;28079;Madrid;Madrid;31913;14607
2807906038;28079;Madrid;Madrid;64451;26944
2807906039;28079;Madrid;Madrid;65458;23502
2807906040;28079;Madrid;Madrid;70110;25584
2807906041;28079;Madrid;Madrid;43296;19704
2807906042;28079;Madrid;Madrid;36017;15556
2807906043;28079;Madrid;Madrid;34946;16836
2807906044;28079;Madrid;Madrid;55543;21379
2807906045;28079;Madrid;Madrid;57672;22347
2807906046;28079;Madrid;Madrid;62276;28296
2807906048;28079;Madrid;Madrid;61884;25305
2807906049;28079;Madrid;Madrid;48770;20075
2807906050;28079;Madrid;Madrid;47493;19658
2807906051;28079;Madrid;Madrid;52252;21334
2807906052;28079;Madrid;Madrid;41312;17745
2807906053;28079;Madrid;Madrid;41300;16495
2807906054;28079;Madrid;Madrid;36977;16328
2807906056;28079;Madrid;Madrid;32332;13123
2807906057;28079;Madrid;Madrid;39968;17877
2807906058;28079;Madrid;Madrid;38846;20039
2807906059;28079;Madrid;Madrid;55717;26509
2807906060;28079;Madrid;Madrid;39242;17915
2807906061;28079;Madrid;Madrid;43337;19277
2807906062;28079;Madrid;Madrid;69284;31355
2807906063;28079;Madrid;Madrid;79956;30308
2807906064;28079;Madrid;Madrid;91933;32242
2807906065;28079;Madrid;Madrid;78795;32242
2807906066;28079;Madrid;Madrid;45325;22244
2807906067;28079;Madrid;Madrid;37129;16217
2807906068;28079;Madrid;Madrid;30143;13936
2807906069;28079;Madrid;Madrid;34830;16174
2807906070;28079;Madrid;Madrid;41804;23096
2807906071;28079;Madrid;Madrid;65236;29306
2807906072;28079;Madrid;Madrid;37921;18471
2807906073;28079;Madrid;Madrid;26309;10982
2807906074;28079;Madrid;Madrid;24368;11126
2807906075;28079;Madrid;Madrid;31505;12789
2807906076;28079;Madrid;Madrid;38345;19259
2807906077;28079;Madrid;Madrid;41319;18184
2807906078;28079;Madrid;Madrid;37047;15242
2807906079;28079;Madrid;Madrid;44918;18527
2807906080;28079;Madrid;Madrid;33418;13556
2807906081;28079;Madrid;Madrid;27741;10344
2807906084;28079;Madrid;Madrid;26787;9583
2807906085;28079;Madrid;Madrid;28036;11010
2807906089;28079;Madrid;Madrid;28000;11195
2807906090;28079;Madrid;Madrid;29884;11947
2807906091;28079;Madrid;Madrid;30727;12382
2807906092;28079;Madrid;Madrid;35034;14310
2807906093;28079;Madrid;Madrid;28646;10950
2807906094;28079;Madrid;Madrid;30329;12456
2807906095;28079;Madrid;Madrid;30834;11337
2807906096;28079;Madrid;Madrid;27611;11030
2807906097;28079;Madrid;Madrid;30212;11875
2807906098;28079;Madrid;Madrid;27752;11141
2807906099;28079;Madrid;Madrid;25097;10095
2807906101;28079;Madrid;Madrid;30258;12185
2807906102;28079;Madrid;Madrid;30473;12101
2807906103;28079;Madrid;Madrid;32297;12899
2807906104;28079;Madrid;Madrid;28779;11330
2807906105;28079;Madrid;Madrid;30387;13069
2807906106;28079;Madrid;Madrid;30645;12401
2807906107;28079;Madrid;Madrid;33100;15290
2807906108;28079;Madrid;Madrid;31197;11886
2807906109;28079;Madrid;Madrid;30826;12062
2807906110;28079;Madrid;Madrid;29185;11990
2807906111;28079;Madrid;Madrid;34188;14665
2807906112;28079;Madrid;Madrid;28414;11134
2807906113;28079;Madrid;Madrid;32233;13258
2807906114;28079;Madrid;Madrid;30652;12980
2807906115;28079;Madrid;Madrid;26776;11581
2807906116;28079;Madrid;Madrid;30302;12647
2807906117;28079;Madrid;Madrid;34386;14727
2807906118;28079;Madrid;Madrid;32390;13231
2807906119;28079;Madrid;Madrid;32857;12844
2807906120;28079;Madrid;Madrid;30274;11451
2807906121;28079;Madrid;Madrid;30471;12553
2807906122;28079;Madrid;Madrid;32858;13524
2807906123;28079;Madrid;Madrid;33446;13894
2807906124;28079;Madrid;Madrid;30189;11827
2807906125;28079;Madrid;Madrid;48713;22201
2807906126;28079;Madrid;Madrid;29596;13007
2807906127;28079;Madrid;Madrid;31382;11462
2807906128;28079;Madrid;Madrid;28380;12334
2807906129;28079;Madrid;Madrid;28799;12511
2807907001;28079;Madrid;Madrid;43819;20781
2807907002;28079;Madrid;Madrid;53900;21809
2807907003;28079;Madrid;Madrid;37487;17857
2807907004;28079;Madrid;Madrid;39575;20015
2807907005;28079;Madrid;Madrid;37583;18581
2807907006;28079;Madrid;Madrid;48913;22946
2807907007;28079;Madrid;Madrid;50835;22580
2807907008;28079;Madrid;Madrid;58129;24971
2807907009;28079;Madrid;Madrid;40659;18513
2807907010;28079;Madrid;Madrid;46231;20340
2807907011;28079;Madrid;Madrid;34345;17440
2807907012;28079;Madrid;Madrid;39039;18724
2807907013;28079;Madrid;Madrid;53772;22683
2807907014;28079;Madrid;Madrid;42336;18932
2807907016;28079;Madrid;Madrid;35910;17164
2807907017;28079;Madrid;Madrid;50312;21875
2807907018;28079;Madrid;Madrid;46731;20773
2807907019;28079;Madrid;Madrid;50429;23475
2807907021;28079;Madrid;Madrid;63376;27591
2807907023;28079;Madrid;Madrid;62674;24323
2807907024;28079;Madrid;Madrid;42837;20448
2807907025;28079;Madrid;Madrid;47836;19627
2807907026;28079;Madrid;Madrid;42776;19172
2807907028;28079;Madrid;Madrid;47794;20656
2807907030;28079;Madrid;Madrid;45642;19884
2807907031;28079;Madrid;Madrid;40147;18085
2807907032;28079;Madrid;Madrid;38411;18654
2807907034;28079;Madrid;Madrid;36707;16830
2807907035;28079;Madrid;Madrid;36137;17939
2807907036;28079;Madrid;Madrid;42902;21061
2807907038;28079;Madrid;Madrid;42143;19939
2807907039;28079;Madrid;Madrid;48771;20067
2807907040;28079;Madrid;Madrid;35209;19056
2807907041;28079;Madrid;Madrid;39939;19886
2807907042;28079;Madrid;Madrid;81546;28171
2807907043;28079;Madrid;Madrid;59399;27652
2807907044;28079;Madrid;Madrid;82974;30117
2807907045;28079;Madrid;Madrid;37815;17097
2807907046;28079;Madrid;Madrid;42576;20739
2807907047;28079;Madrid;Madrid;47786;22117
2807907048;28079;Madrid;Madrid;54835;26236
