Cusec;CodMun;Municipio;Provincia;RM por persona 2017_custom;% ingresos salario
0401306016;04013;Almería;Almería;8138;64,79602849
2304801001;23048;Iznatoraf;Jaén;8138;34,50073671
3003005027;30030;Murcia;Murcia;8138;69,87110634
3500901014;35009;Gáldar;Palmas, Las;8138;63,66827556
0490201045;04902;Ejido, El;Almería;8137;60,07438895
1308704004;13087;Valdepeñas;Ciudad Real;8137;64,30819316
1401703001;14017;Carlota, La;Córdoba;8137;54,86774229
4108701002;41087;Sanlúcar la Mayor;Sevilla;8137;
1401601001;14016;Cardeña;Córdoba;8136;42,66458728
3001901007;30019;Cieza;Murcia;8136;77,00839974
3001901014;30019;Cieza;Murcia;8136;69,81359649
3500201011;35002;Agüimes;Palmas, Las;8136;61,91892487
4508703001;45087;Madridejos;Toledo;8136;57,22562309
4511801001;45118;Novés;Toledo;8136;61,67592895
4516501002;45165;Talavera de la Reina;Toledo;8136;67,61771962
0490201002;04902;Ejido, El;Almería;8135;60,03220612
1809801006;18098;Huéscar;Granada;8135;48,50599782
2905401006;29054;Fuengirola;Málaga;8135;49,83424233
3003007033;30030;Murcia;Murcia;8135;62,53401546
4103802007;41038;Dos Hermanas;Sevilla;8135;55,67992907
3003004011;30030;Murcia;Murcia;8134;52,78296191
4101103003;41011;Arahal;Sevilla;8134;57,53185927
4109501007;41095;Utrera;Sevilla;8134;43,10229552
1704701004;17047;Castelló d'Empúries;Girona;8133;62,14785003
4101101001;41011;Arahal;Sevilla;8133;47,68365321
0306506012;03065;Elche/Elx;Alicante/Alacant;8132;69,62409273
0401308009;04013;Almería;Almería;8132;57,16580977
1400803001;14008;Belalcázar;Córdoba;8132;42,32218037
3705501001;37055;Bogajo;Salamanca;8132;36,88130156
4602201016;46022;Alfafar;Valencia/València;8132;60,50201021
0615304003;06153;Villanueva de la Serena;Badajoz;8131;51,08338805
0300907008;03009;Alcoy/Alcoi;Alicante/Alacant;8130;68,71246041
0304802004;03048;Callosa d'en Sarrià;Alicante/Alacant;8130;56,5471594
0306502017;03065;Elche/Elx;Alicante/Alacant;8130;60,76426265
0307401001;03074;Granja de Rocamora;Alicante/Alacant;8130;58,16957985
2906708049;29067;Málaga;Málaga;8130;63,54733406
2906711005;29067;Málaga;Málaga;8130;60,24648271
4608101008;46081;Canals;Valencia/València;8130;62,97136683
4610504003;46105;Cullera;Valencia/València;8130;53,51844002
0490201040;04902;Ejido, El;Almería;8129;65,32704531
1400101001;14001;Adamuz;Córdoba;8129;44,68085106
2106001002;21060;Punta Umbría;Huelva;8129;53,94622723
4512101001;45121;Ocaña;Toledo;8129;67,94216763
0310403002;03104;Petrer;Alicante/Alacant;8128;55,21411138
1010001001;10100;Hoyos;Cáceres;8128;51,32839721
2901702001;29017;Archidona;Málaga;8128;
0807305004;08073;Cornellà de Llobregat;Barcelona;8127;63,86224935
1015101001;10151;Portezuelo;Cáceres;8127;44,18022528
3002402013;30024;Lorca;Murcia;8127;55,80050202
4613102010;46131;Gandia;Valencia/València;8127;60,98177026
1019504001;10195;Trujillo;Cáceres;8126;55,48902196
1403001006;14030;Fuente Palmera;Córdoba;8126;59,56442442
2909402006;29094;Vélez-Málaga;Málaga;8126;48,50697472
2302802001;23028;Cazorla;Jaén;8125;46,42104095
3500301003;35003;Antigua;Palmas, Las;8125;70,93828399
1707903013;17079;Girona;Girona;8124;58,21850928
2608902015;26089;Logroño;Rioja, La;8124;58,39050419
4109801001;41098;Villanueva del Ariscal;Sevilla;8124;58,128605
0200601001;02006;Alcadozo;Albacete;8123;41,73493435
2807912037;28079;Madrid;Madrid;8123;60,16762241
2906710001;29067;Málaga;Málaga;8123;64,59148196
3711501001;37115;Dios le Guarde;Salamanca;8123;32,08679594
4317101012;43171;Vila-seca;Tarragona;8123;67,39534375
0301402028;03014;Alicante/Alacant;Alicante/Alacant;8122;50,93766938
0301904001;03019;Aspe;Alicante/Alacant;8122;71,53639371
0306504008;03065;Elche/Elx;Alicante/Alacant;8122;59,81595092
1001101001;10011;Aldeacentenera;Cáceres;8122;43,25716846
1102006042;11020;Jerez de la Frontera;Cádiz;8122;69,77117194
3003004040;30030;Murcia;Murcia;8122;71,8517732
3729901001;37299;Santiz;Salamanca;8122;39,98880179
3801801002;38018;Guancha, La;Santa Cruz de Tenerife;8122;61,86891054
2300205001;23002;Alcalá la Real;Jaén;8121;42,36188772
3000301012;30003;Águilas;Murcia;8121;55,33251093
3501601053;35016;Palmas de Gran Canaria, Las;Palmas, Las;8121;58,8065661
5029706026;50297;Zaragoza;Zaragoza;8121;59,81483523
0312501001;03125;Senija;Alicante/Alacant;8120;56,81253377
0408801001;04088;Tabernas;Almería;8120;50,58758315
1011701001;10117;Marchagaz;Cáceres;8120;26,92217534
1805701001;18057;Cúllar Vega;Granada;8120;61,00128921
2309702003;23097;Villanueva del Arzobispo;Jaén;8120;43,32276058
2906710029;29067;Málaga;Málaga;8120;56,44355644
3003901004;30039;Totana;Murcia;8120;
4103202001;41032;Cazalla de la Sierra;Sevilla;8120;48,53556485
2104102005;21041;Huelva;Huelva;8119;58,50399737
3003003047;30030;Murcia;Murcia;8119;65,50218341
1014802003;10148;Plasencia;Cáceres;8118;54,49343655
1405203003;14052;Peñarroya-Pueblonuevo;Córdoba;8118;50,13888889
2904801001;29048;Cuevas del Becerro;Málaga;8118;
3502203014;35022;Santa Lucía de Tirajana;Palmas, Las;8118;67,27272727
1402110045;14021;Córdoba;Córdoba;8117;54,92171247
1813501001;18135;Montefrío;Granada;8117;36,6662992
3003005032;30030;Murcia;Murcia;8117;64,21041072
0203601001;02036;Golosalvo;Albacete;8116;32,27298364
1609601001;16096;Graja de Iniesta;Cuenca;8116;52,12918925
2813301003;28133;San Martín de Valdeiglesias;Madrid;8116;61,67463076
4611001006;46110;Xirivella;Valencia/València;8116;49,5457567
0313302001;03133;Torrevieja;Alicante/Alacant;8115;61,93741963
0401306032;04013;Almería;Almería;8115;67,85944552
0801908103;08019;Barcelona;Barcelona;8115;64,74020255
4619001023;46190;Paterna;Valencia/València;8115;
1301001001;13010;Alhambra;Ciudad Real;8114;50,25767421
4101102003;41011;Arahal;Sevilla;8114;50,51524026
4102406004;41024;Carmona;Sevilla;8114;69,52043772
4109108045;41091;Sevilla;Sevilla;8114;55,83929554
0609301001;06093;Oliva de la Frontera;Badajoz;8113;32,71673724
1813502001;18135;Montefrío;Granada;8113;28,16025789
2902503003;29025;Benalmádena;Málaga;8113;
2906709044;29067;Málaga;Málaga;8113;53,75664894
1301302002;13013;Almagro;Ciudad Real;8112;62,39196197
1818401001;18184;Vélez de Benaudalla;Granada;8112;49,6001729
4514202003;45142;Quintanar de la Orden;Toledo;8112;68,5058698
0306604008;03066;Elda;Alicante/Alacant;8111;73,23624595
0812105009;08121;Mataró;Barcelona;8111;61,3392363
2212502003;22125;Huesca;Huesca;8111;56,78059537
3003301001;30033;Puerto Lumbreras;Murcia;8111;64,79491116
3502203015;35022;Santa Lucía de Tirajana;Palmas, Las;8111;64,00966184
3502301005;35023;Santa María de Guía de Gran Canaria;Palmas, Las;8111;60,85603113
0203001001;02030;Elche de la Sierra;Albacete;8110;53,11635116
1103903002;11039;Vejer de la Frontera;Cádiz;8110;52,35313568
3802501005;38025;Matanza de Acentejo, La;Santa Cruz de Tenerife;8110;60,498802
4109107024;41091;Sevilla;Sevilla;8110;48,8906146
4618401004;46184;Ontinyent;Valencia/València;8110;53,43186653
1009201001;10092;Herguijuela;Cáceres;8109;42,03479057
2807920021;28079;Madrid;Madrid;8109;64,70523294
4508703003;45087;Madridejos;Toledo;8109;64,66361855
1807101004;18071;Dúrcal;Granada;8108;54,89220564
3000201008;30002;Abarán;Murcia;8108;63,67898811
4109107018;41091;Sevilla;Sevilla;8108;64,43455611
0309906003;03099;Orihuela;Alicante/Alacant;8107;55,1701208
1304702002;13047;Herencia;Ciudad Real;8107;49,889989
1615501001;16155;Peral, El;Cuenca;8107;44,82643895
3002701041;30027;Molina de Segura;Murcia;8106;76,86215753
3500402009;35004;Arrecife;Palmas, Las;8106;69,92968578
3802001006;38020;Güímar;Santa Cruz de Tenerife;8106;56,96495482
0608001002;06080;Medellín;Badajoz;8105;53,99226946
1890401001;18904;Alpujarra de la Sierra;Granada;8105;34,27167113
2307402001;23074;Rus;Jaén;8105;43,69462977
4516807018;45168;Toledo;Toledo;8105;74,63004365
4625011044;46250;València;Valencia/València;8105;63,13330565
1015301001;10153;Puerto de Santa Cruz;Cáceres;8104;42,84267387
1101504001;11015;Chiclana de la Frontera;Cádiz;8104;62,54176997
4625015025;46250;València;Valencia/València;8104;59,05434783
1008401001;10084;Gata;Cáceres;8103;34,3483695
1102404002;11024;Olvera;Cádiz;8103;52,5980446
3003901017;30039;Totana;Murcia;8103;
1101403002;11014;Conil de la Frontera;Cádiz;8102;47,14064915
1403601001;14036;Hornachuelos;Córdoba;8102;48,91678702
3003702008;30037;Torre-Pacheco;Murcia;8102;
1212601005;12126;Vall d'Uixó, la;Castellón/Castelló;8101;58,26202911
2104108012;21041;Huelva;Huelva;8101;47,37430168
2104301002;21043;Jabugo;Huelva;8101;56,29735368
3002701043;30027;Molina de Segura;Murcia;8100;63,41145833
3727404014;37274;Salamanca;Salamanca;8100;41,97377346
3802303009;38023;San Cristóbal de La Laguna;Santa Cruz de Tenerife;8100;58,26174272
4624403014;46244;Torrent;Valencia/València;8099;65,96772423
0309906006;03099;Orihuela;Alicante/Alacant;8098;60,54406964
1503005011;15030;Coruña, A;Coruña, A;8098;59,06076747
1611302001;16113;Iniesta;Cuenca;8098;59,34836552
2990201001;29902;Villanueva de la Concepción;Málaga;8098;50,32279608
3802302015;38023;San Cristóbal de La Laguna;Santa Cruz de Tenerife;8098;66,17100372
0405101001;04051;Huécija;Almería;8097;53,2774986
0824506002;08245;Santa Coloma de Gramenet;Barcelona;8097;61,1834962
1102203002;11022;Línea de la Concepción, La;Cádiz;8097;58,03215018
2504001001;25040;Balaguer;Lleida;8097;59,05250775
3803804011;38038;Santa Cruz de Tenerife;Santa Cruz de Tenerife;8097;56,33866246
0207403001;02074;Tobarra;Albacete;8096;59,3395921
1006102001;10061;Ceclavín;Cáceres;8096;34,76287724
1891301001;18913;Zagra;Granada;8096;38,93026405
3001608013;30016;Cartagena;Murcia;8096;58,87943419
3800601024;38006;Arona;Santa Cruz de Tenerife;8096;69,49934124
3801901002;38019;Guía de Isora;Santa Cruz de Tenerife;8096;62,74983527
4105304001;41053;Lebrija;Sevilla;8096;49,93984469
0410102001;04101;Viator;Almería;8095;70,04931507
0824506013;08245;Santa Coloma de Gramenet;Barcelona;8095;56,04843148
4103401004;41034;Coria del Río;Sevilla;8095;49,75760247
4104901005;41049;Guillena;Sevilla;8095;73,08309272
4109104039;41091;Sevilla;Sevilla;8095;51,3136016
0807306003;08073;Cornellà de Llobregat;Barcelona;8094;63,46555324
0306504014;03065;Elche/Elx;Alicante/Alacant;8093;59,42889138
1100404018;11004;Algeciras;Cádiz;8093;58,38597255
1402105020;14021;Córdoba;Córdoba;8093;46,51188874
2807911040;28079;Madrid;Madrid;8093;61,20445123
3002601017;30026;Mazarrón;Murcia;8093;62,39484322
4615001001;46150;Llutxent;Valencia/València;8093;53,50561798
0311801001;03118;San Fulgencio;Alicante/Alacant;8092;59,43827564
1006703001;10067;Coria;Cáceres;8092;52,74980635
2103401001;21034;Galaroza;Huelva;8092;56,79134944
2906710063;29067;Málaga;Málaga;8092;57,72666369
3090101003;30901;Santomera;Murcia;8092;
3701501001;37015;Aldea del Obispo;Salamanca;8092;
3804201003;38042;Silos, Los;Santa Cruz de Tenerife;8092;57,41782981
4103805006;41038;Dos Hermanas;Sevilla;8092;55,40319948
0306506018;03065;Elche/Elx;Alicante/Alacant;8091;57,21615721
1203203005;12032;Borriana/Burriana;Castellón/Castelló;8091;62,63569257
1611301001;16113;Iniesta;Cuenca;8091;48,17654145
1003704025;10037;Cáceres;Cáceres;8090;42,08965439
1403502001;14035;Hinojosa del Duque;Córdoba;8090;44,42479832
2905101004;29051;Estepona;Málaga;8090;50,45831033
3604201009;36042;Ponteareas;Pontevedra;8090;75,21542439
0306501015;03065;Elche/Elx;Alicante/Alacant;8089;77,14285714
0313301003;03133;Torrevieja;Alicante/Alacant;8089;59,3218526
0703304003;07033;Manacor;Balears, Illes;8089;61,73584906
1020301001;10203;Valencia de Alcántara;Cáceres;8089;49,37527889
2107701001;21077;Villarrasa;Huelva;8089;53,00022306
4102101003;41021;Camas;Sevilla;8089;47,66272516
0608306007;06083;Mérida;Badajoz;8088;52,1631644
1000901001;10009;Alcollarín;Cáceres;8088;33,23038206
2100602002;21006;Alosno;Huelva;8088;52,02407002
2106901001;21069;Santa Olalla del Cala;Huelva;8088;51,30168453
2990101025;29901;Torremolinos;Málaga;8088;58,56275742
3001201004;30012;Bullas;Murcia;8088;53,99346626
0601902001;06019;Berlanga;Badajoz;8087;38,76235974
1405605004;14056;Puente Genil;Córdoba;8087;46,15039785
1817301007;18173;Salobreña;Granada;8087;66,03976357
1904601007;19046;Azuqueca de Henares;Guadalajara;8087;72,8016583
2900701002;29007;Alhaurín de la Torre;Málaga;8087;60,8220376
3002501005;30025;Lorquí;Murcia;8087;71,77497575
0301407008;03014;Alicante/Alacant;Alicante/Alacant;8086;58,25476869
1101504014;11015;Chiclana de la Frontera;Cádiz;8086;56,90335306
1402106020;14021;Córdoba;Córdoba;8086;59,31996899
1404601002;14046;Nueva Carteya;Córdoba;8086;42,99192907
3727403008;37274;Salamanca;Salamanca;8086;39,97957331
3802303001;38023;San Cristóbal de La Laguna;Santa Cruz de Tenerife;8086;64,18859649
0601508012;06015;Badajoz;Badajoz;8085;74,53758789
0603601002;06036;Castuera;Badajoz;8085;58,22520343
1504601006;15046;Melide;Coruña, A;8085;38,16890111
2803701002;28037;Cenicientos;Madrid;8085;55,39615979
3801701022;38017;Granadilla de Abona;Santa Cruz de Tenerife;8085;76,80345572
4108102010;41081;Rinconada, La;Sevilla;8085;
0300201001;03002;Agost;Alicante/Alacant;8084;53,55630362
2300901002;23009;Baeza;Jaén;8084;54,22611327
3003601005;30036;San Pedro del Pinatar;Murcia;8084;56,58188784
3718701001;37187;Matilla de los Caños del Río;Salamanca;8084;54,91399145
0313302005;03133;Torrevieja;Alicante/Alacant;8083;52,37945162
3800601004;38006;Arona;Santa Cruz de Tenerife;8083;66,16116892
0704002053;07040;Palma ;Balears, Illes;8082;62,58810573
1301901002;13019;Argamasilla de Alba;Ciudad Real;8082;55,31845754
1802201001;18022;Atarfe;Granada;8082;56,48291069
1808901012;18089;Guadix;Granada;8082;70,78578415
2906706031;29067;Málaga;Málaga;8082;60,90859332
3003901026;30039;Totana;Murcia;8082;
0208301001;02083;Villavaliente;Albacete;8081;39,71768051
0313303001;03133;Torrevieja;Alicante/Alacant;8081;55,31728665
1613302001;16133;Mota del Cuervo;Cuenca;8081;65,17038008
2906710005;29067;Málaga;Málaga;8081;60,14055122
3001608017;30016;Cartagena;Murcia;8081;58,25500387
3002901002;30029;Mula;Murcia;8081;56,47398203
3800101004;38001;Adeje;Santa Cruz de Tenerife;8080;68,64425401
4109104067;41091;Sevilla;Sevilla;8080;80,99164703
4906201001;49062;Espadañedo;Zamora;8080;29,79601462
0312201011;03122;San Vicente del Raspeig/Sant Vicent del Raspeig;Alicante/Alacant;8079;69,50537634
0827903016;08279;Terrassa;Barcelona;8079;54,85682819
1401301003;14013;Cabra;Córdoba;8079;41,82232346
1807101002;18071;Dúrcal;Granada;8079;53,83009122
2807913036;28079;Madrid;Madrid;8079;63,50726552
3500901011;35009;Gáldar;Palmas, Las;8079;46,08715492
0307101001;03071;Gata de Gorgos;Alicante/Alacant;8078;63,30390921
0605701001;06057;Garlitos;Badajoz;8078;24,08376963
2809202012;28092;Móstoles;Madrid;8078;62,25856014
0208104004;02081;Villarrobledo;Albacete;8077;69,11364872
0812105013;08121;Mataró;Barcelona;8077;57,19504096
0824506005;08245;Santa Coloma de Gramenet;Barcelona;8077;62,05357143
3004104002;30041;Unión, La;Murcia;8077;
4718608033;47186;Valladolid;Valladolid;8077;61,11111111
0400301003;04003;Adra;Almería;8076;52,41663951
1390401001;13904;Llanos del Caudillo;Ciudad Real;8076;46,63297814
1400705001;14007;Baena;Córdoba;8076;38,69989896
4109106041;41091;Sevilla;Sevilla;8076;55,32176833
5017801001;50178;Moros;Zaragoza;8076;49,65277778
0207301003;02073;Tarazona de la Mancha;Albacete;8075;52,158744
0605402002;06054;Fuente del Maestre;Badajoz;8075;49,41975038
1103302001;11033;San Roque;Cádiz;8075;53,4710652
4102405004;41024;Carmona;Sevilla;8075;60,6482884
4925601001;49256;Villanázar;Zamora;8075;35,34825588
0310402003;03104;Petrer;Alicante/Alacant;8074;64,67462039
1190101004;11901;Benalup-Casas Viejas;Cádiz;8074;63,0180776
1402102037;14021;Córdoba;Córdoba;8074;60,79894644
3002801002;30028;Moratalla;Murcia;8074;54,91931869
1017801001;10178;Talaván;Cáceres;8073;40,4528903
1021801001;10218;Zarza la Mayor;Cáceres;8073;36,82432432
1300801001;13008;Alcubillas;Ciudad Real;8073;43,23338274
1507901001;15079;Santiso;Coruña, A;8073;36,13810449
2104108010;21041;Huelva;Huelva;8073;53,86914646
3803811006;38038;Santa Cruz de Tenerife;Santa Cruz de Tenerife;8073;
0504701001;05047;Candeleda;Ávila;8072;48,49871637
0514001001;05140;Muñomer del Peco;Ávila;8072;43,89438944
2807911119;28079;Madrid;Madrid;8072;65,54172128
0301402012;03014;Alicante/Alacant;Alicante/Alacant;8071;59,38414832
1505201003;15052;Muxía;Coruña, A;8071;34,80712836
1817301001;18173;Salobreña;Granada;8071;43,82792317
3500401005;35004;Arrecife;Palmas, Las;8071;74,33667291
0312201002;03122;San Vicente del Raspeig/Sant Vicent del Raspeig;Alicante/Alacant;8070;69,20143807
0401101001;04011;Alhama de Almería;Almería;8070;55,73572916
2906710049;29067;Málaga;Málaga;8070;49,58891767
4520301002;45203;Yuncler;Toledo;8070;68,54066986
1303301001;13033;Castellar de Santiago;Ciudad Real;8069;39,30466193
1801101002;18011;Alfacar;Granada;8069;67,6742416
5009501003;50095;Ejea de los Caballeros;Zaragoza;8069;55,072305
2908301001;29083;Riogordo;Málaga;8068;45,21485471
4109105043;41091;Sevilla;Sevilla;8068;63,05958132
3002901009;30029;Mula;Murcia;8067;66,29943814
0305901006;03059;Crevillent;Alicante/Alacant;8066;61,97945432
1100703002;11007;Barbate;Cádiz;8066;57,0799868
1302301002;13023;Bolaños de Calatrava;Ciudad Real;8066;49,3313201
2905101006;29051;Estepona;Málaga;8066;58,16493719
3001001009;30010;Beniel;Murcia;8066;59,59107398
0410201003;04102;Vícar;Almería;8065;47,62060329
0614401001;06144;Valverde de Llerena;Badajoz;8065;36,36983189
1001802001;10018;Aliseda;Cáceres;8065;45,89273591
3802303020;38023;San Cristóbal de La Laguna;Santa Cruz de Tenerife;8065;72,64281901
4107001001;41070;Palomares del Río;Sevilla;8065;74,51210408
4516503004;45165;Talavera de la Reina;Toledo;8065;57,1164309
4625015017;46250;València;Valencia/València;8065;57,86965196
2805805005;28058;Fuenlabrada;Madrid;8064;57,50935917
2810601027;28106;Parla;Madrid;8064;67,17741053
1021301001;10213;Villar del Pedroso;Cáceres;8063;35,72984749
1103106028;11031;San Fernando;Cádiz;8063;54,50233023
2301501001;23015;Bélmez de la Moraleda;Jaén;8063;42,68500625
4511901001;45119;Numancia de la Sagra;Toledo;8063;68,08371485
4516504009;45165;Talavera de la Reina;Toledo;8063;72,6681128
0402401002;04024;Benahadux;Almería;8062;59,45440546
2305101001;23051;Jamilena;Jaén;8062;44,62622131
4109801002;41098;Villanueva del Ariscal;Sevilla;8062;56,0637485
0306501012;03065;Elche/Elx;Alicante/Alacant;8061;56,78740504
0824505013;08245;Santa Coloma de Gramenet;Barcelona;8061;64,46407153
3001606014;30016;Cartagena;Murcia;8060;56,58974079
3501604014;35016;Palmas de Gran Canaria, Las;Palmas, Las;8060;47,24514834
1505201005;15052;Muxía;Coruña, A;8059;34,74643875
4109104017;41091;Sevilla;Sevilla;8059;50,12257633
4110203001;41102;Viso del Alcor, El;Sevilla;8059;54,73557429
0400301005;04003;Adra;Almería;8058;59,46535734
1302803001;13028;Campo de Criptana;Ciudad Real;8058;56,51162791
3001201002;30012;Bullas;Murcia;8058;51,91398334
3001901032;30019;Cieza;Murcia;8058;69,36466493
3800701001;38007;Barlovento;Santa Cruz de Tenerife;8058;52,65986618
4106003004;41060;Marchena;Sevilla;8058;54,25332893
1307103011;13071;Puertollano;Ciudad Real;8057;43,01063108
1402106022;14021;Córdoba;Córdoba;8057;52,58843346
1813301001;18133;Molvízar;Granada;8057;41,09634922
2104401002;21044;Lepe;Huelva;8057;53,61262242
3002601021;30026;Mazarrón;Murcia;8057;49,21824802
3003003001;30030;Murcia;Murcia;8057;66,25460854
3802205001;38022;Icod de los Vinos;Santa Cruz de Tenerife;8057;48,80026296
3802305001;38023;San Cristóbal de La Laguna;Santa Cruz de Tenerife;8057;60,90291475
3907201001;39072;San Roque de Riomiera;Cantabria;8057;42,47988213
2307303001;23073;Quesada;Jaén;8056;51,27721013
3002402028;30024;Lorca;Murcia;8056;57,02605473
4502801001;45028;Calera y Chozas;Toledo;8056;59,83286908
1020901001;10209;Villamesías;Cáceres;8055;36,94215834
1090501001;10905;Pueblonuevo de Miramontes;Cáceres;8055;50,37865943
1819301008;18193;Zubia, La;Granada;8055;65,97927014
2101001004;21010;Ayamonte;Huelva;8055;54,78537013
3001901008;30019;Cieza;Murcia;8055;53,39299875
0306504007;03065;Elche/Elx;Alicante/Alacant;8054;56,98193174
1816501003;18165;Pulianas;Granada;8054;67,46519909
2905102005;29051;Estepona;Málaga;8054;62,72304531
3001608009;30016;Cartagena;Murcia;8054;58,47438998
4109108048;41091;Sevilla;Sevilla;8054;50,68236848
4625002016;46250;València;Valencia/València;8054;52,69371692
0406201004;04062;Macael;Almería;8053;79,00325027
1102006021;11020;Jerez de la Frontera;Cádiz;8053;56,97342412
1103202003;11032;Sanlúcar de Barrameda;Cádiz;8053;63,29977265
1812301001;18123;Lugros;Granada;8053;37,79572338
2304701001;23047;Iruela, La;Jaén;8053;52,02279839
2810601010;28106;Parla;Madrid;8053;63,62837689
3001001007;30010;Beniel;Murcia;8053;55,48859234
4105803005;41058;Mairena del Alcor;Sevilla;8053;75,68762809
0308201001;03082;Jávea/Xàbia;Alicante/Alacant;8052;60,04190676
1605801001;16058;Carrascosa de Haro;Cuenca;8052;43,84219554
2901502002;29015;Antequera;Málaga;8052;50,51316377
2909101001;29091;Torrox;Málaga;8052;42,25759768
3003901003;30039;Totana;Murcia;8052;
3803812003;38038;Santa Cruz de Tenerife;Santa Cruz de Tenerife;8052;
0600501001;06005;Albuera, La;Badajoz;8051;54,29420832
3802401003;38024;Llanos de Aridane, Los;Santa Cruz de Tenerife;8051;50,67843354
4108601001;41086;San Juan de Aznalfarache;Sevilla;8051;
4508801002;45088;Magán;Toledo;8051;74,84086741
4618402001;46184;Ontinyent;Valencia/València;8051;51,13372415
0205601001;02056;Ontur;Albacete;8050;38,5376393
4100701001;41007;Algaba, La;Sevilla;8050;52,07805093
4103302001;41033;Constantina;Sevilla;8050;42,45552383
5029703034;50297;Zaragoza;Zaragoza;8050;
0301403011;03014;Alicante/Alacant;Alicante/Alacant;8049;58,88888889
0312801002;03128;Teulada;Alicante/Alacant;8049;57,0760731
1810001007;18100;Huétor Tájar;Granada;8049;53,83275261
1814004003;18140;Motril;Granada;8049;51,32505871
2807912073;28079;Madrid;Madrid;8049;64,24054144
2807918038;28079;Madrid;Madrid;8049;60,45379081
3001606003;30016;Cartagena;Murcia;8049;58,05705474
3690101003;36901;Illa de Arousa, A;Pontevedra;8049;
4517701001;45177;Urda;Toledo;8049;57,69828927
2807913013;28079;Madrid;Madrid;8048;56,40107431
2906708027;29067;Málaga;Málaga;8048;59,56060941
3805101005;38051;Victoria de Acentejo, La;Santa Cruz de Tenerife;8048;64,85346359
4101801006;41018;Brenes;Sevilla;8048;52,28523302
4109108035;41091;Sevilla;Sevilla;8048;48,7774366
1020303001;10203;Valencia de Alcántara;Cáceres;8047;37,45646557
1306302002;13063;Piedrabuena;Ciudad Real;8047;59,07520891
2807913066;28079;Madrid;Madrid;8047;64,2351901
2807917008;28079;Madrid;Madrid;8047;61,5264624
3001501001;30015;Caravaca de la Cruz;Murcia;8047;57,41189427
1102801005;11028;Puerto Real;Cádiz;8046;42,99729364
1404202004;14042;Montilla;Córdoba;8046;54,29143939
2306603001;23066;Peal de Becerro;Jaén;8046;48,84165542
2906706035;29067;Málaga;Málaga;8046;57,47152111
4625015026;46250;València;Valencia/València;8046;63,70524929
0404801001;04048;Gallardos, Los;Almería;8045;49,83738075
2900701001;29007;Alhaurín de la Torre;Málaga;8045;56,33648144
3002601019;30026;Mazarrón;Murcia;8045;69,72715461
4510901001;45109;Navahermosa;Toledo;8045;46,31802436
4624401004;46244;Torrent;Valencia/València;8045;52,16443136
0407901014;04079;Roquetas de Mar;Almería;8044;61,75514626
2106001003;21060;Punta Umbría;Huelva;8044;50,47471848
2309101001;23091;Torres de Albánchez;Jaén;8044;39,96587031
2105001001;21050;Moguer;Huelva;8043;56,23034378
2906707048;29067;Málaga;Málaga;8043;67,96233439
2906707057;29067;Málaga;Málaga;8043;55,34313184
3803810010;38038;Santa Cruz de Tenerife;Santa Cruz de Tenerife;8043;
1009602001;10096;Hervás;Cáceres;8042;50,65428923
1400703001;14007;Baena;Córdoba;8042;45,10737215
1101210016;11012;Cádiz;Cádiz;8041;46,63188932
0200307015;02003;Albacete;Albacete;8040;73,29131805
0306506006;03065;Elche/Elx;Alicante/Alacant;8040;60,09224687
1006702003;10067;Coria;Cáceres;8040;56,69922089
1103801002;11038;Ubrique;Cádiz;8040;56,51594267
2807910062;28079;Madrid;Madrid;8040;58,3781965
0401306015;04013;Almería;Almería;8039;48,52077687
2102101001;21021;Cartaya;Huelva;8039;56,42379823
2905401015;29054;Fuengirola;Málaga;8039;54,27428942
3802605001;38026;Orotava, La;Santa Cruz de Tenerife;8038;66,42013467
1806201007;18062;Churriana de la Vega;Granada;8037;67,6801925
0615304002;06153;Villanueva de la Serena;Badajoz;8036;51,68626581
1402102016;14021;Córdoba;Córdoba;8036;62,86756577
1814002002;18140;Motril;Granada;8036;64,5522794
2906707004;29067;Málaga;Málaga;8036;49,21513269
4109104047;41091;Sevilla;Sevilla;8036;47,82803403
1103304001;11033;San Roque;Cádiz;8035;68,61408634
2807913090;28079;Madrid;Madrid;8035;69,63967972
2906710055;29067;Málaga;Málaga;8035;55,21748929
3804301012;38043;Tacoronte;Santa Cruz de Tenerife;8035;58,526663
4508702001;45087;Madridejos;Toledo;8035;58,2433326
1103003003;11030;Rota;Cádiz;8034;64,47643116
2309701003;23097;Villanueva del Arzobispo;Jaén;8034;49,66740576
3802305012;38023;San Cristóbal de La Laguna;Santa Cruz de Tenerife;8034;64,31013566
1102006036;11020;Jerez de la Frontera;Cádiz;8033;73,00760043
1102009009;11020;Jerez de la Frontera;Cádiz;8032;40,41623548
2104108014;21041;Huelva;Huelva;8032;55,81421128
2900701009;29007;Alhaurín de la Torre;Málaga;8032;73,0945122
2908501001;29085;Salares;Málaga;8032;43,89338731
4107301001;41073;Pedroso, El;Sevilla;8032;54,39339875
0304902004;03049;Callosa de Segura;Alicante/Alacant;8031;52,78922169
1406601001;14066;Villa del Río;Córdoba;8031;54,71781794
3003004028;30030;Murcia;Murcia;8031;66,48375768
4109903001;41099;Villanueva del Río y Minas;Sevilla;8031;50,15618028
4109903002;41099;Villanueva del Río y Minas;Sevilla;8031;
4601101001;46011;Alberic;Valencia/València;8031;45,95472882
